MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:88296	Cacna1b	calcium channel, voltage-dependent, N type, alpha 1B subunit	2		locomotory behavior			IMP	MGI:2180187 	J:84684 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		adult walking behavior			IGI	MGI:109482 	J:52508 	
MGI:103013	Cacna1c	calcium channel, voltage-dependent, L type, alpha 1C subunit	6		visual learning			IMP	MGI:2674114 	J:102188 	
MGI:106217	Cacna1e	calcium channel, voltage-dependent, R type, alpha 1E subunit	1		behavioral fear response			IMP	MGI:2451031 	J:81788 	
MGI:106217	Cacna1e	calcium channel, voltage-dependent, R type, alpha 1E subunit	1		behavioral response to pain			IMP	MGI:2179732 	J:62285 	
MGI:106217	Cacna1e	calcium channel, voltage-dependent, R type, alpha 1E subunit	1		locomotory behavior			IMP	MGI:2179732 	J:62285 	
MGI:106217	Cacna1e	calcium channel, voltage-dependent, R type, alpha 1E subunit	1		visual learning			IMP	MGI:2179732 	J:68192 	
MGI:103301	Cacnb4	calcium channel, voltage-dependent, beta 4 subunit	2		adult walking behavior			IMP	MGI:1856936 	J:30226 J:57712 J:79139 	
MGI:88248	Calb1	calbindin 1	4		locomotory behavior			IMP	MGI:2181196 	J:83378 	
MGI:88248	Calb1	calbindin 1	4		long-term memory			ISO	P05937 	J:164563 	
MGI:88248	Calb1	calbindin 1	4		short-term memory			ISO	P05937 	J:164563 	
MGI:2151253	Calca	calcitonin/calcitonin-related polypeptide, alpha	7		feeding behavior			IDA		J:33978 	
MGI:88258	Camk4	calcium/calmodulin-dependent protein kinase IV	18		long-term memory			ISO	Q16566 	J:164563 	
MGI:88264	Capn2	calpain 2	1		behavioral response to pain			ISO	RGD:2268 	J:155856 	
MGI:1351330	Cartpt	CART prepropeptide	13		adult feeding behavior			IDA		J:47476 	
MGI:1351330	Cartpt	CART prepropeptide	13		adult feeding behavior			ISO	RGD:2272 	J:155856 	
MGI:96544	Casp1	caspase 1	9		memory			ISO	RGD:2274 	J:155856 	
MGI:96544	Casp1	caspase 1	9		positive regulation of circadian sleep/wake cycle, non-REM sleep			ISO	RGD:2274 	J:155856 	
MGI:107739	Casp3	caspase 3	8		learning or memory			ISO	RGD:2275 	J:155856 	
MGI:88297	Cck	cholecystokinin	9		eating behavior			IDA		J:92829 	
MGI:88297	Cck	cholecystokinin	9		eating behavior			ISO	RGD:2288 	J:155856 	
MGI:88297	Cck	cholecystokinin	9		memory			ISO	RGD:2288 	J:155856 	
MGI:88297	Cck	cholecystokinin	9		negative regulation of behavioral fear response			ISO	RGD:2288 	J:155856 	
MGI:88297	Cck	cholecystokinin	9		negative regulation of eating behavior			ISO	RGD:2288 	J:155856 	
MGI:88297	Cck	cholecystokinin	9		positive regulation of behavioral fear response			ISO	RGD:2288 	J:155856 	
MGI:88297	Cck	cholecystokinin	9		visual learning			ISO	RGD:2288 	J:155856 	
MGI:99478	Cckar	cholecystokinin A receptor	5		eating behavior			ISO	RGD:2289 	J:155856 	
MGI:99478	Cckar	cholecystokinin A receptor	5		feeding behavior			IBA	PTN000662356 	J:265628 	
MGI:99478	Cckar	cholecystokinin A receptor	5		feeding behavior			ISO	RGD:2289 	J:155856 	
MGI:99478	Cckar	cholecystokinin A receptor	5		reduction of food intake in response to dietary excess			ISO	RGD:2289 	J:155856 	
MGI:99479	Cckbr	cholecystokinin B receptor	7		behavioral defense response			ISO	RGD:2290 	J:155856 	
MGI:99479	Cckbr	cholecystokinin B receptor	7		positive regulation of behavioral fear response			ISO	RGD:2290 	J:155856 	
MGI:88314	Ccnd2	cyclin D2	6		adult locomotory behavior			IMP	MGI:2180642 	J:199107 	
MGI:88314	Ccnd2	cyclin D2	6		long-term memory			IMP	MGI:2180642 	J:199107 	
MGI:107899	Cd36	CD36 molecule	5		eating behavior			ISO	RGD:2301 	J:155856 	
MGI:1890219	Cdh23	cadherin 23 (otocadherin)	10		adult locomotory behavior			IMP	MGI:1856681 	J:31771 	
MGI:1890219	Cdh23	cadherin 23 (otocadherin)	10		locomotory behavior			IMP	MGI:1856412 	J:69985 	
MGI:1890219	Cdh23	cadherin 23 (otocadherin)	10		locomotory behavior			IMP	MGI:1856681 	J:57150 	
MGI:1890219	Cdh23	cadherin 23 (otocadherin)	10		locomotory behavior			IMP	MGI:2154547 MGI:2154548 	J:113021 	
MGI:101765	Cdk5	cyclin-dependent kinase 5	5		associative learning			IMP		J:76252 	
MGI:101765	Cdk5	cyclin-dependent kinase 5	5		behavioral response to cocaine			IMP	MGI:3531299 MGI:3720892 	J:127641 	
MGI:101765	Cdk5	cyclin-dependent kinase 5	5		visual learning			IMP	MGI:3720892 MGI:3720937 	J:124046 	
MGI:1347246	Ceacam2	carcinoembryonic antigen-related cell adhesion molecule 2	7		negative regulation of feeding behavior			IMP	MGI:5314388 	J:181979 	
MGI:1923433	Celf6	CUGBP, Elav-like family member 6	9		vocalization behavior			IMP	MGI:5494708 	J:194266 	
MGI:1100883	Celsr1	cadherin, EGF LAG seven-pass G-type receptor 1	15		locomotory behavior			IMP	MGI:1862019 	J:63816 	
MGI:1929898	Cend1	cell cycle exit and neuronal differentiation 1	7		adult walking behavior			IMP	MGI:4831137 	J:164148 	
MGI:107428	Cfap20	cilia and flagella associated protein 20	8		positive regulation of feeding behavior			ISO	Q9Y6A4 	J:164563 	
MGI:2443778	Cfap69	cilia and flagella associated protein 69	5		olfactory behavior			IBA	PTN002685628 	J:265628 	
MGI:2443778	Cfap69	cilia and flagella associated protein 69	5		olfactory behavior			IMP		J:242686 	
MGI:88392	Chat	choline acetyltransferase	14		adult walking behavior			IMP	MGI:2450310 	J:98308 	
MGI:88392	Chat	choline acetyltransferase	14		memory			ISO	RGD:1304627 	J:155856 	
MGI:88392	Chat	choline acetyltransferase	14		rhythmic behavior			IMP	MGI:2450310 	J:98308 	
MGI:2444748	Chd7	chromodomain helicase DNA binding protein 7	4		adult walking behavior			IMP	MGI:3588650 	J:104123 	
MGI:2444748	Chd7	chromodomain helicase DNA binding protein 7	4		locomotory behavior			IMP	MGI:1862038 	J:63816 	
MGI:2444748	Chd7	chromodomain helicase DNA binding protein 7	4		olfactory behavior			IMP	MGI:3707678 	J:148116 	
MGI:1915022	Chd8	chromodomain helicase DNA binding protein 8	14		long-term memory		PR:Q09XV5-1	IMP	MGI:6144040 	J:235128 	
MGI:1915022	Chd8	chromodomain helicase DNA binding protein 8	14		social behavior			IMP	MGI:3530648 	J:235128 	
MGI:1915022	Chd8	chromodomain helicase DNA binding protein 8	14		social behavior		PR:Q09XV5-1	IMP	MGI:6144040 	J:235128 	
MGI:1098266	Chl1	cell adhesion molecule L1-like	6		adult locomotory behavior			IMP	MGI:2429688 	J:96214 	
MGI:1098266	Chl1	cell adhesion molecule L1-like	6		exploration behavior			IMP	MGI:2429688 	J:79902 	
MGI:87887	Chrna3	cholinergic receptor, nicotinic, alpha polypeptide 3	9		behavioral response to nicotine			IMP	MGI:2155602 	J:97194 	
MGI:87887	Chrna3	cholinergic receptor, nicotinic, alpha polypeptide 3	9		behavioral response to nicotine			ISO	P32297 	J:164563 	
MGI:87887	Chrna3	cholinergic receptor, nicotinic, alpha polypeptide 3	9		locomotory behavior			IMP	MGI:2155602 	J:97194 	
MGI:87888	Chrna4	cholinergic receptor, nicotinic, alpha polypeptide 4	2		behavioral response to nicotine			IMP	MGI:3511287 	J:93873 	
MGI:87888	Chrna4	cholinergic receptor, nicotinic, alpha polypeptide 4	2		behavioral response to nicotine			ISO	P43681 	J:164563 	
MGI:87888	Chrna4	cholinergic receptor, nicotinic, alpha polypeptide 4	2		exploration behavior			IMP	MGI:1888964 	J:64208 	
MGI:87888	Chrna4	cholinergic receptor, nicotinic, alpha polypeptide 4	2		locomotory behavior			IMP	MGI:2158758 	J:67863 	
MGI:87889	Chrna5	cholinergic receptor, nicotinic, alpha polypeptide 5	9		behavioral response to nicotine			ISO	P30532 	J:164563 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		associative learning			IGI	MGI:87891 	J:94667 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		associative learning			IMP	MGI:1888407 	J:98842 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		behavioral response to ethanol			IMP	MGI:1888407 	J:94231 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		behavioral response to nicotine			IGI	MGI:87891 	J:121590 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		learning or memory	happens in hippocampal formation,is a part of response to amyloid-beta		IGI	CPX-1134 P05067 	J:239203 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		learning or memory	uses UniProtKB:P12023,happens at the same time as UBERON:0007222		IGI	P05067 	J:151080 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		learning or memory	uses UniProtKB:P12023,happens at the same time as UBERON:0018241		IGI	P05067 	J:157839 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		memory			IMP	MGI:1888407 	J:123663 	
MGI:99779	Chrna7	cholinergic receptor, nicotinic, alpha polypeptide 7	7		memory			ISO	RGD:2348 	J:155856 	
MGI:87890	Chrnb1	cholinergic receptor, nicotinic, beta polypeptide 1 (muscle)	11		behavioral response to nicotine			ISO	P11230 	J:164563 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		associative learning			IGI	MGI:99779 	J:94667 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		behavioral response to nicotine			IMP	MGI:1926253 	J:97219 J:97341 J:99880 J:112912 J:121590 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		behavioral response to nicotine			ISO	P17787 	J:164563 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		conditioned taste aversion			IMP	MGI:1926253 	J:97341 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		learning			IMP	MGI:1926253 	J:97376 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		learning			ISO	P17787 	J:164563 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		locomotory behavior			IMP	MGI:1926253 	J:45151 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		memory			IMP	MGI:1926253 	J:23256 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		memory			ISO	P17787 	J:164563 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		regulation of circadian sleep/wake cycle, non-REM sleep	regulates a function/process that has the participant brain		IMP	MGI:1926253 	J:97276 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		regulation of circadian sleep/wake cycle, REM sleep	regulates a function/process that has the participant brain		IMP	MGI:1926253 	J:97276 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		social behavior			IMP	MGI:1926253 	J:99880 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		visual learning			IMP	MGI:1926253 	J:53601 J:99880 	
MGI:87891	Chrnb2	cholinergic receptor, nicotinic, beta polypeptide 2 (neuronal)	3		visual learning			ISO	P17787 	J:164563 	
MGI:87892	Chrnb4	cholinergic receptor, nicotinic, beta polypeptide 4	9		behavioral response to nicotine			IMP	MGI:2158716 	J:96576 J:97194 	
MGI:87892	Chrnb4	cholinergic receptor, nicotinic, beta polypeptide 4	9		locomotory behavior			IMP	MGI:2158716 	J:97194 	
MGI:2138283	Chst10	carbohydrate sulfotransferase 10	1		learning			IMP	MGI:2388475 	J:79015 	
MGI:2138283	Chst10	carbohydrate sulfotransferase 10	1		long-term memory			IMP	MGI:2388475 	J:79015 	
MGI:2684975	Ciart	circadian associated repressor of transcription	3		locomotor rhythm			IMP		J:209571 	
MGI:1918972	Cic	capicua transcriptional repressor	7		learning			IMP		J:240674 	
MGI:1918972	Cic	capicua transcriptional repressor	7		memory			IMP		J:240674 	
MGI:1918972	Cic	capicua transcriptional repressor	7		social behavior			IMP		J:240674 	
MGI:88414	ckr	chakragati	16		locomotory behavior			IMP	MGI:1856704 	J:87399 	
MGI:103555	Clcn3	chloride channel, voltage-sensitive 3	8		adult locomotory behavior			IMP	MGI:2183297 	J:77635 	
MGI:107537	Cln3	ceroid lipofuscinosis, neuronal 3, juvenile (Batten, Spielmeyer-Vogt disease)	7		associative learning			IMP	MGI:2388888 	J:98844 	
MGI:2159324	Cln6	ceroid-lipofuscinosis, neuronal 6	9		locomotion involved in locomotory behavior			IMP	MGI:2159328 	J:47292 	
MGI:1349447	Cln8	CLN8 transmembrane ER and ERGIC protein	8		adult locomotory behavior			IMP	MGI:1856959 	J:107789 	
MGI:1349447	Cln8	CLN8 transmembrane ER and ERGIC protein	8		adult walking behavior			IMP	MGI:1856959 	J:8492 J:12816 J:25748 J:52561 J:55254 J:121249 	
MGI:1349447	Cln8	CLN8 transmembrane ER and ERGIC protein	8		associative learning			IMP	MGI:1856959 	J:98844 	
MGI:1349447	Cln8	CLN8 transmembrane ER and ERGIC protein	8		social behavior			IMP	MGI:1856959 	J:107789 	
MGI:88437	Cnp	2',3'-cyclic nucleotide 3' phosphodiesterase	11		adult locomotory behavior			IMP	MGI:3051635 	J:91814 	
MGI:104615	Cnr1	cannabinoid receptor 1 (brain)	4		learning or memory			ISO	RGD:2369 	J:155856 	
MGI:104615	Cnr1	cannabinoid receptor 1 (brain)	4		memory			ISO	RGD:2369 	J:155856 	
MGI:104615	Cnr1	cannabinoid receptor 1 (brain)	4		regulation of feeding behavior			ISO	RGD:2369 	J:155856 	
MGI:99605	Cntfr	ciliary neurotrophic factor receptor	4		suckling behavior			IMP	MGI:2181046 	J:29357 	
MGI:104518	Cntn2	contactin 2	1		adult walking behavior			IMP	MGI:2181052 	J:142445 	
MGI:104518	Cntn2	contactin 2	1		learning			IMP	MGI:2181052 	J:142445 	
MGI:1914047	Cntnap2	contactin associated protein-like 2	6		adult behavior			ISO	Q9UHC6 	J:164563 	
MGI:1914047	Cntnap2	contactin associated protein-like 2	6		learning			ISO	Q9UHC6 	J:164563 	
MGI:1914047	Cntnap2	contactin associated protein-like 2	6		social behavior			ISO	Q9UHC6 	J:164563 	
MGI:1914047	Cntnap2	contactin associated protein-like 2	6		vocal learning			ISO	Q9UHC6 	J:164563 	
MGI:1914047	Cntnap2	contactin associated protein-like 2	6		vocalization behavior			ISO	Q9UHC6 	J:164563 	
MGI:2183572	Cntnap4	contactin associated protein-like 4	8		regulation of grooming behavior			IMP		J:211338 	
MGI:88470	Comt	catechol-O-methyltransferase	16		learning			ISO	RGD:2379 	J:155856 	
MGI:88470	Comt	catechol-O-methyltransferase	16		short-term memory			ISO	RGD:2379 	J:155856 	
MGI:109538	Cort	cortistatin	4		regulation of circadian sleep/wake cycle, sleep			ISO	RGD:2383 	J:155856 	
MGI:2443075	Cpeb3	cytoplasmic polyadenylation element binding protein 3	19		long-term memory			IMP		J:202741 J:223363 	
MGI:1098296	Cpt1a	carnitine palmitoyltransferase 1a, liver	19		eating behavior			ISO	RGD:2396 	J:155856 	
MGI:88494	Creb1	cAMP responsive element binding protein 1	1		memory	happens in dentate gyrus		IMP		J:193188 	
MGI:88494	Creb1	cAMP responsive element binding protein 1	1		memory			ISO	RGD:620218 	J:155856 	
MGI:88494	Creb1	cAMP responsive element binding protein 1	1		visual learning			ISO	RGD:620218 	J:155856 	
MGI:1924378	Crebrf	CREB3 regulatory factor	17		maternal behavior			IGI	MGI:95824 MGI:97762 	J:192857 	
MGI:1924378	Crebrf	CREB3 regulatory factor	17		maternal behavior			IMP		J:192857 	
MGI:88496	Crh	corticotropin releasing hormone	3		associative learning			ISO	RGD:620505 	J:155856 	
MGI:88496	Crh	corticotropin releasing hormone	3		learning or memory			ISO	RGD:620505 	J:155856 	
MGI:88496	Crh	corticotropin releasing hormone	3		locomotory exploration behavior			IGI	MGI:97599 	J:147475 	
MGI:88496	Crh	corticotropin releasing hormone	3		positive regulation of behavioral fear response			ISO	RGD:620505 	J:155856 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		behavioral response to ethanol			ISO	P24387 	J:164563 	
MGI:88497	Crhbp	corticotropin releasing hormone binding protein	13		maternal aggressive behavior			IMP		J:144566 	
MGI:88498	Crhr1	corticotropin releasing hormone receptor 1	11		behavioral response to cocaine			ISO	RGD:61276 	J:155856 	
MGI:88498	Crhr1	corticotropin releasing hormone receptor 1	11		behavioral response to ethanol			IMP	MGI:2178543 	J:76358 	
MGI:88498	Crhr1	corticotropin releasing hormone receptor 1	11		behavioral response to pain			ISO	RGD:61276 	J:155856 	
MGI:88498	Crhr1	corticotropin releasing hormone receptor 1	11		feeding behavior			ISO	RGD:61276 	J:155856 	
MGI:88498	Crhr1	corticotropin releasing hormone receptor 1	11		general adaptation syndrome, behavioral process			IMP	MGI:2178543 	J:76358 	
MGI:88498	Crhr1	corticotropin releasing hormone receptor 1	11		locomotory exploration behavior			ISO	RGD:61276 	J:155856 	
MGI:88498	Crhr1	corticotropin releasing hormone receptor 1	11		memory			ISO	RGD:61276 	J:155856 	
MGI:88498	Crhr1	corticotropin releasing hormone receptor 1	11		negative regulation of feeding behavior			ISO	RGD:61276 	J:155856 	
MGI:88498	Crhr1	corticotropin releasing hormone receptor 1	11		visual learning			ISO	RGD:61276 	J:155856 	
MGI:894312	Crhr2	corticotropin releasing hormone receptor 2	6		negative regulation of feeding behavior			ISO	RGD:70547 	J:155856 	
MGI:2142523	Crtc1	CREB regulated transcription coactivator 1	8		memory	happens in dentate gyrus		IMP		J:193188 	
MGI:1339752	Csf2	colony stimulating factor 2 (granulocyte-macrophage)	11		regulation of circadian sleep/wake cycle, sleep			ISO	RGD:621065 	J:155856 	
MGI:1351660	Csnk1e	casein kinase 1, epsilon	15		circadian behavior			ISO	RGD:62045 	J:155856 	
MGI:109514	Cstb	cystatin B	10		adult locomotory behavior			IMP	MGI:1861915 	J:50587 	
MGI:1195966	Ctnnd2	catenin (cadherin associated protein), delta 2	15		learning			IMP	MGI:3056606 	J:93226 	
MGI:1932872	Ctns	cystinosis, nephropathic	11		adult walking behavior			IMP	MGI:2388945 	J:149574 	
MGI:1932872	Ctns	cystinosis, nephropathic	11		grooming behavior			IMP	MGI:2388945 	J:149574 	
MGI:1932872	Ctns	cystinosis, nephropathic	11		long-term memory			IMP	MGI:2388945 	J:149574 	
MGI:1932872	Ctns	cystinosis, nephropathic	11		visual learning			IMP	MGI:2388945 	J:149574 	
MGI:107321	Cux2	cut-like homeobox 2	5		short-term memory			IMP		J:165046 	
MGI:1333815	Cx3cr1	chemokine (C-X3-C motif) receptor 1	9		memory			ISO	RGD:620137 	J:155856 	
MGI:1333815	Cx3cr1	chemokine (C-X3-C motif) receptor 1	9		social behavior	happens in UBERON:0034920|happens in UBERON:0007023		IMP		J:211924 	
MGI:103556	Cxcl12	chemokine (C-X-C motif) ligand 12	6		adult locomotory behavior			ISO	RGD:3651 	J:155856 	
MGI:104978	Cyp7b1	cytochrome P450, family 7, subfamily b, polypeptide 1	3		memory			ISO	RGD:2483 	J:155856 	
MGI:88582	Cyp11a1	cytochrome P450, family 11, subfamily a, polypeptide 1	9		mating behavior			ISO	RGD:69325 	J:155856 	
MGI:88584	Cyp11b2	cytochrome P450, family 11, subfamily b, polypeptide 2	15		drinking behavior			IMP	MGI:3582593 	J:104084 	
MGI:108554	Dab1	disabled 1	4		adult walking behavior			IMP	MGI:1856801 	J:37166 	
MGI:1277991	Dach1	dachshund family transcription factor 1	14		suckling behavior			IMP	MGI:2182311 	J:67361 	
MGI:94864	Dbh	dopamine beta hydroxylase	2		associative learning			IMP	MGI:1857556 	J:41331 	
MGI:94864	Dbh	dopamine beta hydroxylase	2		behavioral response to ethanol			IMP	MGI:1857556 	J:61823 	
MGI:94864	Dbh	dopamine beta hydroxylase	2		locomotory behavior			IMP		J:233675 	
MGI:94864	Dbh	dopamine beta hydroxylase	2		locomotory behavior			IMP	MGI:1857556 	J:41331 	
MGI:94864	Dbh	dopamine beta hydroxylase	2		maternal behavior			IMP	MGI:1857556 	J:44784 	
MGI:94864	Dbh	dopamine beta hydroxylase	2		memory			IMP	MGI:1857556 	J:41331 J:89376 	
MGI:94864	Dbh	dopamine beta hydroxylase	2		visual learning			IMP	MGI:1857556 	J:41331 	
MGI:94865	Dbi	diazepam binding inhibitor	1		behavioral fear response			IDA		J:123254 	
MGI:94865	Dbi	diazepam binding inhibitor	1		learning or memory			IDA		J:123254 	
MGI:1931838	Dbn1	drebrin 1	13		negative regulation of locomotion involved in locomotory behavior			ISO	RGD:70885 	J:155856 	
MGI:2652818	Dcdc2a	doublecortin domain containing 2a	13		visual learning			IMP	MGI:5288003 	J:188826 J:226731 	
MGI:107745	Dctn1	dynactin 1	6		motor behavior			ISO	Q14203 	J:164563 	
MGI:1919358	Ddhd2	DDHD domain containing 2	8		locomotory behavior			IMP	MGI:5662251 	J:216446 	
MGI:1919358	Ddhd2	DDHD domain containing 2	8		visual learning			IMP	MGI:5662251 	J:216446 	
MGI:1925528	Ddo	D-aspartate oxidase	10		grooming behavior			IMP	MGI:3625623 	J:106267 	
MGI:1858496	Deaf1	DEAF1, transcription factor	7		behavioral fear response			IMP		J:211699 	
MGI:1858496	Deaf1	DEAF1, transcription factor	7		visual learning			IMP		J:211699 	
MGI:2151483	Derl2	Der1-like domain family, member 2	11		suckling behavior			IMP	MGI:4947129 	J:170650 	
MGI:1333825	Dgat1	diacylglycerol O-acyltransferase 1	15		regulation of eating behavior			ISO	RGD:628673 	J:155856 	
MGI:2443430	Dgki	diacylglycerol kinase, iota	6		habituation			IMP	MGI:3584141 	J:168713 	
MGI:1329040	Dkk1	dickkopf WNT signaling pathway inhibitor 1	19		learning or memory	happens at the same time as UBERON:0007222		IDA		J:241059 	
MGI:1329040	Dkk1	dickkopf WNT signaling pathway inhibitor 1	19		motor learning			IDA		J:225337 	
MGI:1277959	Dlg4	discs large MAGUK scaffold protein 4	11		locomotory behavior			NAS		J:89778 	
MGI:1277959	Dlg4	discs large MAGUK scaffold protein 4	11		locomotory exploration behavior			IMP		J:175436 	
MGI:1277959	Dlg4	discs large MAGUK scaffold protein 4	11		regulation of grooming behavior			IMP		J:175436 	
MGI:1277959	Dlg4	discs large MAGUK scaffold protein 4	11		social behavior			IMP		J:175436 	
MGI:1277959	Dlg4	discs large MAGUK scaffold protein 4	11		vocalization behavior			IMP		J:175436 	
MGI:2153518	Dmbx1	diencephalon/mesencephalon homeobox 1	4		adult feeding behavior			IGI	MGI:87853 MGI:892013 	J:125193 	
MGI:2153518	Dmbx1	diencephalon/mesencephalon homeobox 1	4		adult feeding behavior			IMP	MGI:3759315 	J:125193 	
MGI:2153518	Dmbx1	diencephalon/mesencephalon homeobox 1	4		adult locomotory behavior			IMP	MGI:3759315 	J:125193 	
MGI:2449470	Dmrt3	doublesex and mab-3 related transcription factor 3	19		adult walking behavior			IMP	MGI:4420993 	J:187218 	
MGI:2653627	Dmrta1	doublesex and mab-3 related transcription factor like family A1	4		male mating behavior			IMP	MGI:3699123 	J:118110 	
MGI:1914935	Dnaaf4	dynein axonemal assembly factor 4	9		learning or memory			IMP	MGI:5547587 	J:225195 	
MGI:1100864	Dnah11	dynein, axonemal, heavy chain 11	12		learning or memory			IMP	MGI:1856917 	J:166986 	
MGI:107384	Dnm1	dynamin 1	2		adult locomotory behavior		PR:000044457	IMP	MGI:3033341 	J:163311 	
MGI:94919	Dpp4	dipeptidylpeptidase 4	2		behavioral fear response			IMP	MGI:2150161 	J:110634 	
MGI:94919	Dpp4	dipeptidylpeptidase 4	2		locomotory exploration behavior			IMP	MGI:2150161 	J:110634 	
MGI:94919	Dpp4	dipeptidylpeptidase 4	2		psychomotor behavior			IMP	MGI:2150161 	J:110634 	
MGI:99578	Drd1	dopamine receptor D1	13		adult walking behavior			IGI	MGI:94925 	J:103886 	
MGI:99578	Drd1	dopamine receptor D1	13		adult walking behavior			IGI	MGI:94924 MGI:94925 	J:43791 	
MGI:99578	Drd1	dopamine receptor D1	13		adult walking behavior			IMP	MGI:2159306 	J:21603 	
MGI:99578	Drd1	dopamine receptor D1	13		associative learning			IMP	MGI:1857158 	J:48769 	
MGI:99578	Drd1	dopamine receptor D1	13		associative learning			ISO	RGD:2518 	J:155856 	
MGI:99578	Drd1	dopamine receptor D1	13		behavior			IBA	PTN000664502 	J:265628 	
MGI:99578	Drd1	dopamine receptor D1	13		behavioral fear response			IMP	MGI:1857158 	J:67395 	
MGI:99578	Drd1	dopamine receptor D1	13		behavioral response to cocaine			IMP	MGI:3527157 	J:121750 	
MGI:99578	Drd1	dopamine receptor D1	13		behavioral response to cocaine			ISO	RGD:2518 	J:155856 	
MGI:99578	Drd1	dopamine receptor D1	13		conditioned taste aversion			IMP	MGI:1857158 	J:101069 	
MGI:99578	Drd1	dopamine receptor D1	13		eating behavior			ISO	RGD:2518 	J:155856 	
MGI:99578	Drd1	dopamine receptor D1	13		feeding behavior			IGI	MGI:94924 	J:91781 	
MGI:99578	Drd1	dopamine receptor D1	13		grooming behavior			IMP	MGI:1857158 	J:50990 J:56015 	
MGI:99578	Drd1	dopamine receptor D1	13		grooming behavior			ISO	RGD:2518 	J:155856 	
MGI:99578	Drd1	dopamine receptor D1	13		habituation			IMP	MGI:1857158 	J:97339 	
MGI:99578	Drd1	dopamine receptor D1	13		learning			IMP	MGI:2159306 	J:96505 	
MGI:99578	Drd1	dopamine receptor D1	13		locomotory behavior			IGI	MGI:1857159 	J:102600 	
MGI:99578	Drd1	dopamine receptor D1	13		locomotory behavior			IGI	MGI:94862 	J:66955 	
MGI:99578	Drd1	dopamine receptor D1	13		locomotory behavior			IGI	MGI:94924 	J:91781 	
MGI:99578	Drd1	dopamine receptor D1	13		locomotory behavior			IMP		J:70445 	
MGI:99578	Drd1	dopamine receptor D1	13		locomotory behavior			IMP	MGI:1857158 	J:45740 J:48769 J:68124 	
MGI:99578	Drd1	dopamine receptor D1	13		locomotory behavior			IMP	MGI:2159306 	J:59146 J:96505 J:100026 J:112986 	
MGI:99578	Drd1	dopamine receptor D1	13		locomotory behavior			IMP	MGI:2181426 MGI:3707260 	J:120070 	
MGI:99578	Drd1	dopamine receptor D1	13		locomotory behavior			ISO	RGD:2518 	J:155856 	
MGI:99578	Drd1	dopamine receptor D1	13		maternal behavior			IMP	MGI:1857158 	J:22076 J:120070 	
MGI:99578	Drd1	dopamine receptor D1	13		mating behavior			IDA		J:51133 	
MGI:99578	Drd1	dopamine receptor D1	13		memory			IMP	MGI:1857158 	J:102603 	
MGI:99578	Drd1	dopamine receptor D1	13		negative regulation of circadian sleep/wake cycle, sleep			ISO	RGD:2518 	J:155856 	
MGI:99578	Drd1	dopamine receptor D1	13		operant conditioning			IMP	MGI:1857158 	J:107997 	
MGI:99578	Drd1	dopamine receptor D1	13		operant conditioning			ISO	RGD:2518 	J:155856 	
MGI:99578	Drd1	dopamine receptor D1	13		positive regulation of feeding behavior			ISO	RGD:2518 	J:155856 	
MGI:99578	Drd1	dopamine receptor D1	13		sensitization			IGI	MGI:94927 	J:103950 	
MGI:99578	Drd1	dopamine receptor D1	13		social behavior			ISO	RGD:2518 	J:155856 	
