MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:88281	Cbln1	cerebellin 1 precursor protein	8		regulation of presynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IMP		J:177327 	
MGI:88282	Cbln2	cerebellin 2 precursor protein	18		positive regulation of synapse assembly	regulates a function/process that happens in cerebral cortex,regulates a function/process that happens in CNS neuron (sensu Vertebrata)		IDA		J:171950 	
MGI:88282	Cbln2	cerebellin 2 precursor protein	18		regulation of presynapse assembly	happens in glutamatergic synapse,happens in cerebellum		IDA		J:177327 	
MGI:88282	Cbln2	cerebellin 2 precursor protein	18		regulation of presynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IDA		J:177327 	
MGI:88282	Cbln2	cerebellin 2 precursor protein	18		regulation of presynapse assembly	happens in glutamatergic synapse,happens in cerebellum		IMP		J:177327 	
MGI:88282	Cbln2	cerebellin 2 precursor protein	18		regulation of presynapse assembly	happens in hippocampal formation,happens in glutamatergic synapse		IMP		J:177327 	
MGI:88282	Cbln2	cerebellin 2 precursor protein	18		regulation of presynapse assembly	happens in glutamatergic synapse,happens in cerebellum		IPI		J:177327 	
MGI:88282	Cbln2	cerebellin 2 precursor protein	18		regulation of presynapse assembly	happens in glutamatergic synapse,happens in hippocampal formation		IPI		J:177327 	
MGI:2384567	Cbr4	carbonyl reductase 4	8		protein heterotetramerization			ISO	Q8N4T8 	J:164563 	
MGI:2384567	Cbr4	carbonyl reductase 4	8		protein homotetramerization			ISO	Q8N4T8 	J:164563 	
MGI:88289	Cbx2	chromobox 2	11		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:108515	Cbx3	chromobox 3	6		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1195985	Cbx4	chromobox 4	11		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:3512628	Cbx6	chromobox 6	15		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1196439	Cbx7	chromobox 7	15		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1353589	Cbx8	chromobox 8	11		chromatin organization			IEA	KW-0156 	J:60000 	
MGI:1353589	Cbx8	chromobox 8	11		chromatin silencing			ISS		J:60239 	
MGI:1353589	Cbx8	chromobox 8	11		histone ubiquitination			IDA		J:104662 	
MGI:1920989	Cby1	chibby family member 1, beta catenin antagonist	15		cell projection organization			IEA	KW-0970 	J:60000 	
MGI:1920989	Cby1	chibby family member 1, beta catenin antagonist	15		cilium assembly	happens in nasopharynx epithelium		IMP	MGI:3714454 	J:147413 	
MGI:1920989	Cby1	chibby family member 1, beta catenin antagonist	15		protein homotetramerization			ISO	Q9Y3M2 	J:164563 	
MGI:1924487	Cc2d2a	coiled-coil and C2 domain containing 2A	5		axoneme assembly	happens in fibroblast		IMP	MGI:5708063 	J:226310 	
MGI:1924487	Cc2d2a	coiled-coil and C2 domain containing 2A	5		cell projection organization			IEA	KW-0970 	J:60000 	
MGI:1924487	Cc2d2a	coiled-coil and C2 domain containing 2A	5		cilium assembly			IMP		J:176174 J:178978 	
MGI:1924487	Cc2d2a	coiled-coil and C2 domain containing 2A	5		motile cilium assembly	happens in node		IMP	MGI:5708063 	J:226310 	
MGI:1924487	Cc2d2a	coiled-coil and C2 domain containing 2A	5		non-motile cilium assembly	happens in cochlea|happens in fibroblast		IMP	MGI:5708063 	J:226310 	
MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	14		mitochondrial fragmentation involved in apoptotic process			ISO	Q8N163 	J:164563 	
MGI:2444228	Ccar2	cell cycle activator and apoptosis regulator 2	14		negative regulation of cell growth			ISO	Q8N163 	J:164563 	
MGI:3612184	Ccdc8	coiled-coil domain containing 8	7		microtubule cytoskeleton organization			IBA	PTN000558782 	J:265628 	
MGI:3612184	Ccdc8	coiled-coil domain containing 8	7		microtubule cytoskeleton organization			ISO	Q9H0W5 	J:164563 	
MGI:3612184	Ccdc8	coiled-coil domain containing 8	7		regulation of mitotic nuclear division			IBA	PTN000558782 	J:265628 	
MGI:3612184	Ccdc8	coiled-coil domain containing 8	7		regulation of mitotic nuclear division			ISO	Q9H0W5 	J:164563 	
MGI:1920144	Ccdc13	coiled-coil domain containing 13	9		cell projection organization			IEA	KW-0970 	J:60000 	
MGI:1920144	Ccdc13	coiled-coil domain containing 13	9		cytoplasmic microtubule organization			IBA	PTN001276877 	J:265628 	
MGI:1920144	Ccdc13	coiled-coil domain containing 13	9		cytoplasmic microtubule organization			ISO	Q8IYE1 	J:164563 	
MGI:1920144	Ccdc13	coiled-coil domain containing 13	9		non-motile cilium assembly			IBA	PTN001276877 	J:265628 	
MGI:1920144	Ccdc13	coiled-coil domain containing 13	9		non-motile cilium assembly			ISO	Q8IYE1 	J:164563 	
MGI:1913514	Ccdc28b	coiled coil domain containing 28B	4		cell projection organization			IEA	KW-0970 	J:60000 	
MGI:1913514	Ccdc28b	coiled coil domain containing 28B	4		cilium assembly			ISO	Q9BUN5 	J:164563 	
MGI:3612242	Ccdc36	coiled-coil domain containing 36	9		regulation of homologous chromosome segregation			IMP		J:238496 	
MGI:3612242	Ccdc36	coiled-coil domain containing 36	9		synapsis			IMP		J:238496 	
MGI:1289263	Ccdc39	coiled-coil domain containing 39	3		axonemal dynein complex assembly			ISO	Q9UFE4 	J:164563 	
MGI:1289263	Ccdc39	coiled-coil domain containing 39	3		inner dynein arm assembly			IBA	PTN000437718 	J:265628 	
MGI:1289263	Ccdc39	coiled-coil domain containing 39	3		inner dynein arm assembly	happens in ependymal cell,happens in brain ventricle		IMP	MGI:5056368 	J:253968 	
MGI:1289263	Ccdc39	coiled-coil domain containing 39	3		inner dynein arm assembly			ISO	Q9UFE4 	J:164563 	
MGI:1289263	Ccdc39	coiled-coil domain containing 39	3		motile cilium assembly			ISO	Q9UFE4 	J:164563 	
MGI:2443893	Ccdc40	coiled-coil domain containing 40	11		axonemal dynein complex assembly			ISO	Q4G0X9 	J:164563 	
MGI:2443893	Ccdc40	coiled-coil domain containing 40	11		axoneme assembly			IMP	MGI:3662904 	J:230755 	
MGI:2443893	Ccdc40	coiled-coil domain containing 40	11		cilium assembly			IBA	PTN002313893 	J:265628 	
MGI:2443893	Ccdc40	coiled-coil domain containing 40	11		inner dynein arm assembly			ISO	Q4G0X9 	J:164563 	
MGI:2443893	Ccdc40	coiled-coil domain containing 40	11		motile cilium assembly			ISO	Q4G0X9 	J:164563 	
MGI:1914413	Ccdc47	coiled-coil domain containing 47	11		endoplasmic reticulum organization			IMP	MGI:3722141 	J:215393 	
MGI:3607777	Ccdc63	coiled-coil domain containing 63	5		outer dynein arm assembly			IBA	PTN000495656 	J:265628 	
MGI:2146001	Ccdc65	coiled-coil domain containing 65	15		axonemal dynein complex assembly			IBA	PTN000492844 	J:265628 	
MGI:2146001	Ccdc65	coiled-coil domain containing 65	15		cilium assembly			ISO	Q8IXS2 	J:164563 	
MGI:2443639	Ccdc66	coiled-coil domain containing 66	14		cell projection organization			IEA	KW-0970 	J:60000 	
MGI:2443639	Ccdc66	coiled-coil domain containing 66	14		cilium assembly			ISO	A2RUB6 	J:164563 	
MGI:2443639	Ccdc66	coiled-coil domain containing 66	14		microtubule bundle formation			ISO	A2RUB6 	J:164563 	
MGI:3612676	Ccdc68	coiled-coil domain containing 68	18		microtubule anchoring at centrosome			ISO	Q9H2F9 	J:164563 	
MGI:2685784	Ccdc78	coiled-coil domain containing 78	17		cell projection organization			IEA	KW-0970 	J:60000 	
MGI:2685784	Ccdc78	coiled-coil domain containing 78	17		de novo centriole assembly involved in multi-ciliated epithelial cell differentiation			ISO	A2IDD5 	J:164563 	
MGI:1915146	Ccdc80	coiled-coil domain containing 80	16		extracellular matrix organization			IDA		J:139122 	
MGI:2147607	Ccdc85b	coiled-coil domain containing 85B	19		negative regulation of cell growth			ISO	Q15834 	J:164563 	
MGI:1925177	Ccdc88a	coiled coil domain containing 88A	11		cell projection organization			IEA	KW-0970 	J:60000 	
MGI:1925177	Ccdc88a	coiled coil domain containing 88A	11		cytoplasmic microtubule organization			IBA	PTN000436622 	J:265628 	
MGI:1925177	Ccdc88a	coiled coil domain containing 88A	11		lamellipodium assembly			ISO	Q3V6T2 	J:164563 	
MGI:1925177	Ccdc88a	coiled coil domain containing 88A	11		membrane organization			ISO	Q3V6T2 	J:164563 	
MGI:1925177	Ccdc88a	coiled coil domain containing 88A	11		positive regulation of cilium assembly			ISO	Q3V6T2 	J:164563 	
MGI:1925177	Ccdc88a	coiled coil domain containing 88A	11		regulation of actin cytoskeleton organization			ISO	Q3V6T2 	J:164563 	
MGI:1925177	Ccdc88a	coiled coil domain containing 88A	11		regulation of neuron projection development			IDA		J:154919 	
MGI:1925567	Ccdc88b	coiled-coil domain containing 88B	19		cytoplasmic microtubule organization			IBA	PTN000436622 	J:265628 	
MGI:1915589	Ccdc88c	coiled-coil domain containing 88C	12		apical constriction			ISO	Q9P219 	J:164563 	
MGI:1915589	Ccdc88c	coiled-coil domain containing 88C	12		cytoplasmic microtubule organization			IBA	PTN000436622 	J:265628 	
MGI:1915589	Ccdc88c	coiled-coil domain containing 88C	12		protein homooligomerization			IPI	Q6VGS5 	J:89940 	
MGI:1920543	Ccdc103	coiled-coil domain containing 103	11		axonemal dynein complex assembly			ISO	Q8IW40 	J:164563 	
MGI:1920543	Ccdc103	coiled-coil domain containing 103	11		cell projection organization			IEA	KW-0970 	J:60000 	
MGI:1920543	Ccdc103	coiled-coil domain containing 103	11		inner dynein arm assembly			IBA	PTN002005038 	J:265628 	
MGI:1920543	Ccdc103	coiled-coil domain containing 103	11		inner dynein arm assembly			ISO	Q8IW40 	J:164563 	
MGI:1920543	Ccdc103	coiled-coil domain containing 103	11		outer dynein arm assembly			ISO	Q8IW40 	J:164563 	
MGI:3606076	Ccdc113	coiled-coil domain containing 113	8		cell projection organization			IEA	KW-0970 	J:60000 	
MGI:3606076	Ccdc113	coiled-coil domain containing 113	8		cilium assembly			ISO	Q9H0I3 	J:164563 	
MGI:2446120	Ccdc114	coiled-coil domain containing 114	7		outer dynein arm assembly			IBA	PTN000495656 	J:265628 	
MGI:2446120	Ccdc114	coiled-coil domain containing 114	7		outer dynein arm assembly			ISO	Q96M63 	J:164563 	
MGI:1916918	Ccdc115	coiled-coil domain containing 115	1		lysosomal lumen acidification			ISO	Q96NT0 	J:164563 	
MGI:1916918	Ccdc115	coiled-coil domain containing 115	1		vacuolar proton-transporting V-type ATPase complex assembly			IEA	IPR040357 	J:72247 	
MGI:1859619	Ccdc120	coiled-coil domain containing 120	X		microtubule anchoring at centrosome			ISO	Q96HB5 	J:164563 	
MGI:1918128	Ccdc136	coiled-coil domain containing 136	6		acrosome assembly			IMP		J:237643 	
MGI:1919735	Ccdc141	coiled-coil domain containing 141	2		axon guidance			IBA	PTN001296633 	J:265628 	
MGI:1924859	Ccdc151	coiled-coil domain containing 151	9		axonemal dynein complex assembly			IEA	IPR033192 	J:72247 	
MGI:1924859	Ccdc151	coiled-coil domain containing 151	9		cell projection organization			IEA	KW-0970 	J:60000 	
MGI:1924859	Ccdc151	coiled-coil domain containing 151	9		outer dynein arm assembly			IMP		J:215900 	
MGI:1924859	Ccdc151	coiled-coil domain containing 151	9		outer dynein arm assembly			ISO	A5D8V7 	J:164563 	
MGI:1924859	Ccdc151	coiled-coil domain containing 151	9		regulation of cilium assembly			IMP		J:215963 	
MGI:2687329	Ccdc155	coiled-coil domain containing 155	7		actin filament organization			IMP		J:231308 	
MGI:2687329	Ccdc155	coiled-coil domain containing 155	7		chromosome localization to nuclear envelope involved in homologous chromosome segregation	happens in spermatocyte		IMP		J:201813 	
MGI:2687329	Ccdc155	coiled-coil domain containing 155	7		microtubule cytoskeleton organization involved in homologous chromosome segregation			IPI	GO:0070840 	J:201813 	
MGI:2687329	Ccdc155	coiled-coil domain containing 155	7		spindle assembly			IDA		J:231308 	
MGI:2687329	Ccdc155	coiled-coil domain containing 155	7		synapsis	happens in spermatocyte		IMP		J:201813 	
MGI:3045295	Ccdc187	coiled-coil domain containing 187	2		microtubule anchoring			IEA	IPR028750 	J:72247 	
MGI:88297	Cck	cholecystokinin	9		axonogenesis	happens in nasal pit epithelium,happens in neuron		IDA		J:96891 	
MGI:88297	Cck	cholecystokinin	9		positive regulation of protein complex assembly			ISO	RGD:2288 	J:155856 	
MGI:88297	Cck	cholecystokinin	9		release of cytochrome c from mitochondria			ISO	RGD:2288 	J:155856 	
MGI:99478	Cckar	cholecystokinin A receptor	5		actin cytoskeleton reorganization			ISO	RGD:2289 	J:155856 	
MGI:99478	Cckar	cholecystokinin A receptor	5		axonogenesis	happens in nasal pit epithelium,happens in neuron		IMP		J:96891 	
MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	11		cytoskeleton organization			ISO	Q99616 	J:164563 	
MGI:98259	Ccl2	chemokine (C-C motif) ligand 2	11		regulation of cell shape			ISO	Q99616 	J:164563 	
MGI:98260	Ccl3	chemokine (C-C motif) ligand 3	11		regulation of cell shape	results in the morphogenesis of macrophage		IDA		J:90687 	
MGI:98262	Ccl5	chemokine (C-C motif) ligand 5	11		pseudopodium assembly			ISO	RGD:69069 	J:155856 	
MGI:101878	Ccl8	chemokine (C-C motif) ligand 8	11		positive regulation of myoblast fusion			IMP		J:204300 	
MGI:103576	Ccl11	chemokine (C-C motif) ligand 11	11		actin filament organization			ISO	RGD:3644 	J:155856 	
MGI:103576	Ccl11	chemokine (C-C motif) ligand 11	11		cytoskeleton organization			ISO	P51671 	J:164563 	
MGI:103576	Ccl11	chemokine (C-C motif) ligand 11	11		positive regulation of actin filament polymerization			ISO	P51671 	J:164563 	
MGI:103576	Ccl11	chemokine (C-C motif) ligand 11	11		regulation of cell shape			ISO	P51671 	J:164563 	
MGI:108224	Ccl12	chemokine (C-C motif) ligand 12	11		cytoskeleton organization			ISO	P13500 	J:164563 	
MGI:108224	Ccl12	chemokine (C-C motif) ligand 12	11		regulation of cell shape			ISO	P13500 	J:164563 	
MGI:1346316	Ccl19	chemokine (C-C motif) ligand 19	4		positive regulation of dendritic cell dendrite assembly			IDA		J:175209 	
MGI:1346316	Ccl19	chemokine (C-C motif) ligand 19	4		positive regulation of endocytosis			IDA		J:175182 	
MGI:1346316	Ccl19	chemokine (C-C motif) ligand 19	4		positive regulation of receptor-mediated endocytosis			IDA		J:84270 	
MGI:1346316	Ccl19	chemokine (C-C motif) ligand 19	4		regulation of cell projection assembly			IDA		J:175209 	
MGI:1928953	Ccl24	chemokine (C-C motif) ligand 24	5		cytoskeleton organization			ISO	O00175 	J:164563 	
MGI:1928953	Ccl24	chemokine (C-C motif) ligand 24	5		positive regulation of actin filament polymerization			ISO	O00175 	J:164563 	
MGI:1928953	Ccl24	chemokine (C-C motif) ligand 24	5		regulation of cell shape			ISO	O00175 	J:164563 	
MGI:1343459	Ccl27a	chemokine (C-C motif) ligand 27A	4		positive regulation of actin cytoskeleton reorganization			IBA	PTN000426169 	J:265628 	
MGI:1343459	Ccl27a	chemokine (C-C motif) ligand 27A	4		positive regulation of actin cytoskeleton reorganization			IDA		J:201722 	
MGI:2384924	Ccm2	cerebral cavernous malformation 2	11		cell-cell junction organization	has the participant aorta		IMP	MGI:3512761 	J:146528 	
MGI:88613	Ccn1	cellular communication network factor 1	3		extracellular matrix organization			IDA		J:139122 	
MGI:95537	Ccn2	cellular communication network factor 2	10		extracellular matrix constituent secretion			ISO	RGD:621392 	J:155856 	
MGI:95537	Ccn2	cellular communication network factor 2	10		positive regulation of stress fiber assembly			ISO	P29279 	J:164563 	
MGI:109185	Ccn3	cellular communication network factor 3	15		negative regulation of cell growth			ISO	P48745 	J:164563 	
MGI:1197008	Ccn4	cellular communication network factor 4	15		positive regulation of cell growth involved in cardiac muscle cell development			ISO	RGD:69431 	J:155856 	
MGI:1328326	Ccn5	cellular communication network factor 5	2		regulation of cell growth			IDA		J:50091 	
MGI:108069	Ccna2	cyclin A2	3		histone phosphorylation			ISO	P20248 	J:164563 	
MGI:88302	Ccnb1	cyclin B1	13		histone H3-S10 phosphorylation involved in chromosome condensation			IDA		J:197739 	
MGI:88302	Ccnb1	cyclin B1	13		mitotic metaphase plate congression			IBA	PTN002563667 	J:265628 	
MGI:88302	Ccnb1	cyclin B1	13		mitotic metaphase plate congression			ISO	P14635 	J:164563 	
MGI:88302	Ccnb1	cyclin B1	13		mitotic spindle organization			ISO	P14635 	J:164563 	
MGI:88302	Ccnb1	cyclin B1	13		positive regulation of histone phosphorylation			ISO	RGD:2291 	J:155856 	
MGI:88302	Ccnb1	cyclin B1	13		protein-containing complex assembly			ISO	RGD:2291 	J:155856 	
MGI:88302	Ccnb1	cyclin B1	13		regulation of chromosome condensation			ISO	RGD:2291 	J:155856 	
MGI:88302	Ccnb1	cyclin B1	13		regulation of mitotic cell cycle spindle assembly checkpoint			ISO	P14635 	J:164563 	
MGI:2685134	Ccnb1ip1	cyclin B1 interacting protein 1	14		chiasma assembly			IMP		J:205585 	
MGI:2685134	Ccnb1ip1	cyclin B1 interacting protein 1	14		chiasma assembly	happens in testis,happens in spermatocyte		IMP	MGI:3050548 	J:125220 	
MGI:2685134	Ccnb1ip1	cyclin B1 interacting protein 1	14		reciprocal meiotic recombination			IBA	PTN000371027 	J:265628 	
MGI:2685134	Ccnb1ip1	cyclin B1 interacting protein 1	14		reciprocal meiotic recombination			IMP		J:205585 	
MGI:88316	Ccne1	cyclin E1	7		chromosome organization involved in meiotic cell cycle			IGI	MGI:1329034 	J:226665 	
MGI:88316	Ccne1	cyclin E1	7		synapsis			IGI	MGI:1329034 	J:226665 	
MGI:88316	Ccne1	cyclin E1	7		telomere maintenance			IGI	MGI:1329034 	J:226665 	
MGI:1329034	Ccne2	cyclin E2	4		chromosome organization involved in meiotic cell cycle			IGI	MGI:88316 	J:226665 	
MGI:1329034	Ccne2	cyclin E2	4		synapsis			IGI	MGI:88316 	J:226665 	
MGI:1329034	Ccne2	cyclin E2	4		telomere maintenance			IGI	MGI:88316 	J:226665 	
MGI:102551	Ccnf	cyclin F	17		negative regulation of centrosome duplication	happens in fibroblast		IMP		J:162635 	
MGI:102551	Ccnf	cyclin F	17		negative regulation of centrosome duplication			ISO	P41002 	J:164563 	
MGI:2145534	Ccno	cyclin O	13		cell projection organization			IEA	KW-0970 	J:60000 	
MGI:2145534	Ccno	cyclin O	13		cilium assembly			ISO	P22674 	J:164563 	
MGI:2141942	Ccp110	centriolar coiled coil protein 110	7		cell projection organization			IEA	KW-0970 	J:60000 	
MGI:2141942	Ccp110	centriolar coiled coil protein 110	7		centriole replication			ISO	O43303 	J:164563 	
MGI:2141942	Ccp110	centriolar coiled coil protein 110	7		centrosome duplication			ISO	O43303 	J:164563 	
MGI:2141942	Ccp110	centriolar coiled coil protein 110	7		ciliary basal body organization			IMP		J:232855 	
MGI:2141942	Ccp110	centriolar coiled coil protein 110	7		negative regulation of cilium assembly			IDA		J:232989 	
MGI:2141942	Ccp110	centriolar coiled coil protein 110	7		negative regulation of cilium assembly			ISO	O43303 	J:164563 	
MGI:2141942	Ccp110	centriolar coiled coil protein 110	7		positive regulation of cilium assembly			IMP		J:232855 	
MGI:107182	Ccr5	chemokine (C-C motif) receptor 5	9		negative regulation of axon extension			ISO	RGD:620596 	J:155856 	
MGI:103011	Ccr7	chemokine (C-C motif) receptor 7	11		actin cytoskeleton organization			TAS		J:175178 	
MGI:103011	Ccr7	chemokine (C-C motif) receptor 7	11		positive regulation of filopodium assembly			TAS		J:175178 	
MGI:103011	Ccr7	chemokine (C-C motif) receptor 7	11		positive regulation of receptor-mediated endocytosis			IC	GO:0016493 	J:84270 	
MGI:103011	Ccr7	chemokine (C-C motif) receptor 7	11		regulation of dendritic cell dendrite assembly			IC	GO:0016493 	J:175209 	
MGI:1920670	Ccsap	centriole, cilia and spindle associated protein	8		mitotic spindle microtubule depolymerization			ISO	Q6IQ19 	J:164563 	
MGI:1920670	Ccsap	centriole, cilia and spindle associated protein	8		regulation of mitotic spindle assembly			ISO	Q6IQ19 	J:164563 	
MGI:101859	Ccser2	coiled-coil serine rich 2	14		microtubule bundle formation			IDA		J:185499 	
MGI:107186	Cct2	chaperonin containing Tcp1, subunit 2 (beta)	10		chaperone-mediated protein complex assembly			ISO	P78371 	J:73065 	
MGI:107186	Cct2	chaperonin containing Tcp1, subunit 2 (beta)	10		positive regulation of telomere maintenance via telomerase			ISO	P78371 	J:164563 	
MGI:104708	Cct3	chaperonin containing Tcp1, subunit 3 (gamma)	3		pore complex assembly			IMP		J:197389 	
MGI:104708	Cct3	chaperonin containing Tcp1, subunit 3 (gamma)	3		positive regulation of telomere maintenance via telomerase			ISO	P49368 	J:164563 	
MGI:104689	Cct4	chaperonin containing Tcp1, subunit 4 (delta)	11		positive regulation of telomere maintenance via telomerase			ISO	P50991 	J:164563 	
MGI:107185	Cct5	chaperonin containing Tcp1, subunit 5 (epsilon)	15		positive regulation of telomere maintenance via telomerase			ISO	P48643 	J:164563 	
MGI:107943	Cct6a	chaperonin containing Tcp1, subunit 6a (zeta)	5		positive regulation of telomere maintenance via telomerase			ISO	P40227 	J:164563 	
MGI:107184	Cct7	chaperonin containing Tcp1, subunit 7 (eta)	6		positive regulation of telomere maintenance via telomerase			ISO	Q99832 	J:164563 	
MGI:107183	Cct8	chaperonin containing Tcp1, subunit 8 (theta)	16		pore complex assembly			IMP		J:197389 	
MGI:107183	Cct8	chaperonin containing Tcp1, subunit 8 (theta)	16		positive regulation of telomere maintenance via telomerase			ISO	P50990 	J:164563 	
MGI:1330281	Cd2ap	CD2-associated protein	17		actin filament organization			ISO	Q9Y5K6 	J:164563 	
MGI:1330281	Cd2ap	CD2-associated protein	17		regulation of actin cytoskeleton reorganization	regulates a function/process that happens in glomerular visceral epithelial cell		IGI	MGI:98725 	J:178223 	
MGI:1330281	Cd2ap	CD2-associated protein	17		regulation of receptor-mediated endocytosis			ISO	RGD:727803 	J:155856 	
MGI:1330281	Cd2ap	CD2-associated protein	17		vesicle organization			ISO	RGD:727803 	J:155856 	
MGI:88331	Cd3d	CD3 antigen, delta polypeptide	9		protein homooligomerization			ISO	P04234 	J:164563 	
MGI:88331	Cd3d	CD3 antigen, delta polypeptide	9		protein-containing complex assembly			NAS		J:39925 	
MGI:88332	Cd3e	CD3 antigen, epsilon polypeptide	9		dendrite development	happens in cerebellum,is a part of cerebellum development		IMP		J:123637 	
MGI:88332	Cd3e	CD3 antigen, epsilon polypeptide	9		protein homooligomerization			ISO	P07766 	J:164563 	
MGI:88333	Cd3g	CD3 antigen, gamma polypeptide	9		protein homooligomerization			ISO	P09693 	J:164563 	
MGI:88348	Cd9	CD9 antigen	6		fusion of sperm to egg plasma membrane involved in single fertilization			IDA		J:59401 J:59402 J:60753 J:174304 	
MGI:88348	Cd9	CD9 antigen	6		fusion of sperm to egg plasma membrane involved in single fertilization			ISO	P21926 	J:164563 	
MGI:88348	Cd9	CD9 antigen	6		paranodal junction assembly			IDA		J:87762 	
MGI:88318	Cd14	CD14 antigen	18		positive regulation of endocytosis			IMP		J:178826 	
MGI:88322	Cd22	CD22 antigen	7		regulation of endocytosis			ISO	P20273 	J:164563 	
MGI:88323	Cd24a	CD24a antigen	10		apoptotic mitochondrial changes	happens in T cell		IDA		J:87358 	
MGI:88323	Cd24a	CD24a antigen	10		apoptotic nuclear changes	happens in T cell		IDA		J:87358 	
MGI:88323	Cd24a	CD24a antigen	10		chemokine receptor transport out of membrane raft			IMP		J:105398 	
MGI:88323	Cd24a	CD24a antigen	10		neuron projection development	happens in CNS neuron (sensu Vertebrata)		IDA		J:120470 	
MGI:88323	Cd24a	CD24a antigen	10		neuron projection development	happens in CNS neuron (sensu Vertebrata)		IMP	MGI:2179996 	J:120470 	
MGI:88323	Cd24a	CD24a antigen	10		positive regulation of integrin activation			IDA		J:125141 	
MGI:88323	Cd24a	CD24a antigen	10		positive regulation of integrin activation	regulates a function/process that happens in T cell		IDA		J:125134 	
MGI:88323	Cd24a	CD24a antigen	10		positive regulation of integrin activation	regulates a function/process that happens in T cell		IMP	MGI:2179996 	J:125134 	
MGI:88323	Cd24a	CD24a antigen	10		positive regulation of neuron projection development	regulates a function/process that happens in hippocampus,regulates a function/process that happens in CNS neuron (sensu Vertebrata)		IDA		J:158148 	
MGI:88323	Cd24a	CD24a antigen	10		positive regulation of neuron projection development	regulates a function/process that happens in hippocampus,regulates a function/process that happens in neuron|regulates a function/process that happens in dorsal root ganglion,regulates a function/process that happens in neuron		IGI	MGI:104518 MGI:105980 	J:158148 	
MGI:88327	Cd28	CD28 antigen	1		positive regulation of mitotic nuclear division			ISO	P10747 	J:164563 	
MGI:88329	Cd34	CD34 antigen	1		extracellular exosome assembly			ISO	P28906 	J:164563 	
MGI:107899	Cd36	CD36 molecule	5		amyloid fibril formation			IDA		J:205721 	
MGI:107899	Cd36	CD36 molecule	5		positive regulation of blood microparticle formation			IMP		J:166919 	
MGI:107899	Cd36	CD36 molecule	5		positive regulation of NLRP3 inflammasome complex assembly			IDA		J:205721 	
MGI:107899	Cd36	CD36 molecule	5		positive regulation of phagocytosis, engulfment			IDA		J:100140 	
MGI:107899	Cd36	CD36 molecule	5		positive regulation of phagocytosis, engulfment			IMP	MGI:2447190 	J:100140 	
MGI:107474	Cd38	CD38 antigen	5		negative regulation of neuron projection development			ISO	RGD:2303 	J:155856 	
MGI:107474	Cd38	CD38 antigen	5		positive regulation of cell growth			ISO	RGD:2303 	J:155856 	
MGI:88338	Cd44	CD44 antigen	2		neuron projection development			ISO	RGD:2307 	J:155856 	
MGI:88338	Cd44	CD44 antigen	2		regulation of cell growth			ISO	RGD:2307 	J:155856 	
MGI:88338	Cd44	CD44 antigen	2		regulation of lamellipodium morphogenesis			ISO	P16070 	J:164563 	
MGI:96617	Cd47	CD47 antigen (Rh-related antigen, integrin-associated signal transducer)	16		positive regulation of stress fiber assembly			ISO	RGD:2308 	J:155856 	
MGI:88341	Cd53	CD53 antigen	3		positive regulation of myoblast fusion			IDA		J:203388 	
MGI:99529	Cd63	CD63 antigen	10		positive regulation of endocytosis			ISO	RGD:62080 	J:155856 	
MGI:99529	Cd63	CD63 antigen	10		positive regulation of receptor internalization			ISO	P08962 	J:164563 	
MGI:96534	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	18		protein heterotetramerization			ISO	P04233 	J:164563 	
MGI:96534	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	18		protein trimerization			IEA	IPR036613 	J:72247 	
MGI:96534	Cd74	CD74 antigen (invariant polypeptide of major histocompatibility complex, class II antigen-associated)	18		protein-containing complex assembly			IDA		J:88528 	
MGI:101774	Cd79a	CD79A antigen (immunoglobulin-associated alpha)	7		protein homotetramerization			ISO	P11912 	J:164563 	
MGI:96431	Cd79b	CD79B antigen	11		protein homooligomerization			ISO	P40259 	J:164563 	
MGI:1096398	Cd81	CD81 antigen	7		positive regulation of cell growth			TAS		J:114144 	
MGI:1096360	Cd151	CD151 antigen	7		positive regulation of endocytosis			ISO	P48509 	J:126749 	
MGI:1916141	Cd177	CD177 antigen	7		cell-cell junction maintenance			ISO	Q8N6Q3 	J:164563 	
MGI:1916141	Cd177	CD177 antigen	7		regulation of endocytosis			ISO	Q8N6Q3 	J:164563 	
MGI:88334	Cd247	CD247 antigen	1		protein homotetramerization			ISO	P20963 	J:164563 	
MGI:88334	Cd247	CD247 antigen	1		protein homotrimerization			ISO	P20963 	J:164563 	
MGI:2443411	Cd300a	CD300A molecule	11		negative regulation of phagocytosis, engulfment			ISO	Q9UGN4 	J:164563 	
MGI:1919519	Cda	cytidine deaminase	4		negative regulation of cell growth			ISO	P32320 	J:164563 	
